,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
54,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,1,54,51,52,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,9,5,6,1,1,1,0,0,0,1,1,48
55,0.6666666666666666,0.3333333333333333,0,0,1.0,1,0.0,5,55,52,53,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,4,6,7,3,4,1,1,2,3,0,0,1,49
56,1.0,0.3333333333333333,0,1,1.0,1,1.0,5,56,53,54,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,17,8,3,0,1,1,0,2,1,1,1,21
57,1.0,0.3333333333333333,0,1,1.0,1,0.6666666666666666,5,57,54,55,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,3,0,1,0,1,1,0,6,3,3,4,1,1,0,0,1,1,1,43
58,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.3333333333333333,5,58,55,56,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,1,6,3,3,0,1,1,1,1,1,1,1,50
59,1.0,1.0,0,0,1.0,1,0.3333333333333333,3,59,56,57,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,3,21,0,2,4,1,1,2,3,0,0,1,51
60,1.0,1.0,0,1,1.0,1,0.6666666666666666,5,60,57,58,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,1,0,17,1,3,0,1,1,0,0,1,1,1,36
61,1.0,0.0,0,1,1.0,1,1.0,5,61,58,59,1,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,2,17,6,3,0,1,1,0,2,1,1,1,21
62,0.3333333333333333,0.6666666666666666,0,0,1.0,1,0.3333333333333333,5,62,59,60,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,5,7,3,4,1,1,2,3,2,0,1,52
63,0.3333333333333333,0.6666666666666666,1,1,1.0,1,1.0,2,63,60,61,3,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,1,2,22,3,4,0,1,1,0,2,0,1,1,53
64,1.0,0.6666666666666666,1,1,1.0,1,0.6666666666666666,5,64,61,62,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,17,6,3,1,1,1,0,0,1,1,1,36
65,0.6666666666666666,0.3333333333333333,1,0,0.0,1,0.3333333333333333,4,65,62,63,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,1,1,3,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5,14,9,8,0,1,1,1,1,0,0,0,54
66,1.0,1.0,1,1,1.0,1,1.0,5,66,63,64,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,1,2,20,9,3,1,1,1,0,2,0,1,1,21
67,0.6666666666666666,0.3333333333333333,0,1,1.0,1,1.0,1,67,64,65,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,2,0,1,1,1,0,2,1,1,1,27
68,1.0,0.0,0,1,1.0,1,0.3333333333333333,3,68,65,66,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,23,8,8,1,1,1,1,1,0,1,1,55
69,0.6666666666666666,0.3333333333333333,0,0,0.0,1,0.6666666666666666,2,69,66,67,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,24,3,9,1,1,1,0,0,1,0,0,56
70,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.3333333333333333,5,70,67,68,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,1,0,1,1,1,25,6,7,4,1,1,1,1,0,1,1,57
71,1.0,0.6666666666666666,0,1,1.0,0,1.0,5,71,68,69,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,4,2,5,5,3,1,0,2,0,2,1,1,1,58
72,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,1,72,69,70,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,2,0,1,1,1,0,2,1,1,1,27
74,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.6666666666666666,5,74,70,72,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,6,8,3,0,1,1,0,0,1,1,1,43
75,0.6666666666666666,0.3333333333333333,0,1,1.0,1,1.0,4,75,71,73,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,14,6,8,3,1,1,0,2,1,1,1,60
76,0.3333333333333333,0.0,1,0,1.0,0,1.0,5,76,72,74,3,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,1,1,4,2,5,9,3,1,0,2,0,2,0,0,1,61
77,1.0,0.6666666666666666,1,0,1.0,1,0.6666666666666666,4,77,73,75,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,14,6,8,0,1,1,0,0,0,0,1,23
78,1.0,0.0,1,1,1.0,1,1.0,5,78,74,76,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,2,5,6,3,1,1,1,0,2,1,1,1,62
79,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,1,79,75,77,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,1,0,16,5,0,0,1,1,0,0,0,1,1,63
80,0.6666666666666666,0.6666666666666666,1,0,0.0,1,0.3333333333333333,4,80,76,78,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,5,14,6,8,0,1,1,1,1,0,0,0,54
81,1.0,0.6666666666666666,0,1,1.0,1,0.3333333333333333,5,81,77,79,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,5,6,9,3,0,1,1,1,1,1,1,1,50
82,0.6666666666666666,1.0,0,1,0.5,1,0.3333333333333333,5,82,78,80,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,5,6,6,3,4,1,1,1,1,0,1,0,64
83,1.0,0.3333333333333333,0,1,1.0,0,0.3333333333333333,1,83,79,81,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,3,0,1,0,1,2,1,0,5,0,1,0,2,1,1,1,1,1,65
84,1.0,1.0,1,0,1.0,1,1.0,4,84,80,82,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,2,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,1,1,1,2,19,4,7,3,1,1,0,2,0,0,1,66
85,1.0,1.0,0,1,1.0,1,0.3333333333333333,5,85,81,83,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,5,20,8,7,0,1,1,1,1,0,1,1,67
86,1.0,0.3333333333333333,0,1,1.0,1,1.0,1,86,82,84,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,15,1,0,3,1,1,0,2,1,1,1,24
87,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,2,87,83,85,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,8,5,4,4,1,1,0,2,1,1,1,68
88,1.0,0.6666666666666666,0,0,1.0,1,0.6666666666666666,1,88,84,86,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,26,1,4,4,1,1,0,0,1,0,1,69
90,0.6666666666666666,0.3333333333333333,0,0,1.0,1,0.3333333333333333,1,90,86,88,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,5,0,8,0,4,1,1,1,1,2,0,1,71
91,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.6666666666666666,1,91,87,89,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,7
92,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,4,92,88,90,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,1,1,0,14,1,8,3,1,1,0,0,0,1,1,23
93,0.6666666666666666,0.3333333333333333,1,0,0.5,1,0.6666666666666666,1,93,89,91,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,0,27,3,4,0,1,1,0,0,0,0,0,72
94,1.0,0.6666666666666666,0,0,1.0,0,0.6666666666666666,5,94,70,92,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,25,5,7,0,0,0,0,0,1,0,1,73
95,0.6666666666666666,0.3333333333333333,1,1,1.0,1,1.0,2,95,90,93,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,28,2,4,0,1,1,0,2,1,1,1,74
97,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.3333333333333333,2,97,92,95,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,1,3,22,3,4,4,1,1,2,3,2,1,1,14
98,1.0,0.0,0,1,1.0,1,0.3333333333333333,4,98,93,96,1,3,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,2,0,1,0,1,1,5,14,9,8,3,1,1,1,1,1,1,1,26
99,0.6666666666666666,0.3333333333333333,0,1,1.0,1,1.0,5,99,94,97,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,5,4,3,0,1,1,0,2,1,1,1,62
100,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,2,100,95,98,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,30,6,9,1,1,1,0,2,0,1,1,76
101,0.6666666666666666,0.0,0,1,1.0,1,1.0,5,101,95,99,0,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2,17,3,3,1,1,1,0,2,1,1,1,21
102,1.0,1.0,0,1,1.0,1,0.3333333333333333,1,102,96,100,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,3,16,9,0,0,1,1,2,3,1,1,1,77
103,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.3333333333333333,4,103,97,101,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,3,19,1,7,4,1,1,2,3,0,1,1,78
104,1.0,0.6666666666666666,0,0,1.0,1,0.3333333333333333,2,104,98,102,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,1,5,8,1,4,0,1,1,1,1,1,0,1,40
105,0.6666666666666666,0.0,1,1,1.0,0,0.0,4,105,99,101,0,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,2,4,19,0,7,4,0,2,2,3,2,1,1,79
106,0.3333333333333333,0.3333333333333333,0,1,1.0,1,1.0,3,106,100,103,3,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,2,23,5,2,0,1,1,0,2,1,1,1,80
107,1.0,0.3333333333333333,0,0,0.0,1,1.0,1,107,101,104,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,2,1,0,0,27
108,0.6666666666666666,0.3333333333333333,1,1,1.0,1,1.0,4,108,102,105,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,2,1,0,1,0,1,1,2,14,2,8,0,1,1,0,2,1,1,1,60
109,0.6666666666666666,1.0,1,0,1.0,1,1.0,5,109,103,106,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1,1,2,31,6,7,1,1,1,0,2,0,0,1,21
110,1.0,1.0,0,1,1.0,1,0.3333333333333333,2,110,104,107,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,10,9,4,2,1,1,1,1,1,1,1,81
111,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,5,111,105,108,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,5,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,17,9,3,0,1,1,0,0,0,1,1,82
112,0.6666666666666666,0.6666666666666666,1,1,0.5,1,1.0,5,112,106,109,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,3,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,3,1,2,5,1,3,4,1,1,0,2,0,1,0,83
113,0.6666666666666666,0.6666666666666666,1,1,1.0,0,0.6666666666666666,2,113,107,110,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,1,1,0,1,2,0,32,10,4,4,0,2,0,0,0,1,1,84
