,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
55,somewhat_masculine,not_too_important,not_employed,False,straight,white,no_high_school,west,55,52,53,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,4,6,7,3,4,1,1,2,3,0,0,1,49
56,very_masculine,not_too_important,not_employed,True,straight,white,graduate,west,56,53,54,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,17,8,3,0,1,1,0,2,1,1,1,21
57,very_masculine,not_too_important,not_employed,True,straight,white,college_graduate,west,57,54,55,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,3,0,1,0,1,1,0,6,3,3,4,1,1,0,0,1,1,1,43
58,somewhat_masculine,somewhat_important,employed,True,straight,white,high_school,west,58,55,56,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,1,6,3,3,0,1,1,1,1,1,1,1,50
59,very_masculine,very_important,not_employed,False,straight,white,high_school,midwest,59,56,57,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,3,21,0,2,4,1,1,2,3,0,0,1,51
60,very_masculine,very_important,not_employed,True,straight,white,college_graduate,west,60,57,58,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,1,0,17,1,3,0,1,1,0,0,1,1,1,36
61,very_masculine,not_at_all_important,not_employed,True,straight,white,graduate,west,61,58,59,1,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,2,17,6,3,0,1,1,0,2,1,1,1,21
62,not_very_masculine,somewhat_important,not_employed,False,straight,white,high_school,west,62,59,60,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,5,7,3,4,1,1,2,3,2,0,1,52
63,not_very_masculine,somewhat_important,employed,True,straight,white,graduate,southeast,63,60,61,3,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,1,2,22,3,4,0,1,1,0,2,0,1,1,53
64,very_masculine,somewhat_important,employed,True,straight,white,college_graduate,west,64,61,62,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,17,6,3,1,1,1,0,0,1,1,1,36
65,somewhat_masculine,not_too_important,employed,False,not_straight,white,high_school,southwest,65,62,63,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,1,1,3,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5,14,9,8,0,1,1,1,1,0,0,0,54
66,very_masculine,very_important,employed,True,straight,white,graduate,west,66,63,64,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,1,2,20,9,3,1,1,1,0,2,0,1,1,21
67,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,northeast,67,64,65,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,2,0,1,1,1,0,2,1,1,1,27
68,very_masculine,not_at_all_important,not_employed,True,straight,white,high_school,midwest,68,65,66,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,23,8,8,1,1,1,1,1,0,1,1,55
69,somewhat_masculine,not_too_important,not_employed,False,not_straight,white,college_graduate,southeast,69,66,67,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,24,3,9,1,1,1,0,0,1,0,0,56
70,somewhat_masculine,somewhat_important,employed,True,straight,white,high_school,west,70,67,68,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,1,0,1,1,1,25,6,7,4,1,1,1,1,0,1,1,57
71,very_masculine,somewhat_important,not_employed,True,straight,not_white,graduate,west,71,68,69,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,4,2,5,5,3,1,0,2,0,2,1,1,1,58
72,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,northeast,72,69,70,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,2,0,1,1,1,0,2,1,1,1,27
74,somewhat_masculine,somewhat_important,not_employed,True,straight,white,college_graduate,west,74,70,72,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,6,8,3,0,1,1,0,0,1,1,1,43
75,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,southwest,75,71,73,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,14,6,8,3,1,1,0,2,1,1,1,60
76,not_very_masculine,not_at_all_important,employed,False,straight,not_white,graduate,west,76,72,74,3,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,1,1,4,2,5,9,3,1,0,2,0,2,0,0,1,61
77,very_masculine,somewhat_important,employed,False,straight,white,college_graduate,southwest,77,73,75,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,14,6,8,0,1,1,0,0,0,0,1,23
78,very_masculine,not_at_all_important,employed,True,straight,white,graduate,west,78,74,76,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,2,5,6,3,1,1,1,0,2,1,1,1,62
79,somewhat_masculine,somewhat_important,employed,True,straight,white,college_graduate,northeast,79,75,77,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,1,0,16,5,0,0,1,1,0,0,0,1,1,63
80,somewhat_masculine,somewhat_important,employed,False,not_straight,white,high_school,southwest,80,76,78,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,5,14,6,8,0,1,1,1,1,0,0,0,54
81,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,west,81,77,79,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,5,6,9,3,0,1,1,1,1,1,1,1,50
82,somewhat_masculine,very_important,not_employed,True,bisexual,white,high_school,west,82,78,80,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,5,6,6,3,4,1,1,1,1,0,1,0,64
83,very_masculine,not_too_important,not_employed,True,straight,not_white,high_school,northeast,83,79,81,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,3,0,1,0,1,2,1,0,5,0,1,0,2,1,1,1,1,1,65
84,very_masculine,very_important,employed,False,straight,white,graduate,southwest,84,80,82,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,2,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,1,1,1,2,19,4,7,3,1,1,0,2,0,0,1,66
85,very_masculine,very_important,not_employed,True,straight,white,high_school,west,85,81,83,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,5,20,8,7,0,1,1,1,1,0,1,1,67
86,very_masculine,not_too_important,not_employed,True,straight,white,graduate,northeast,86,82,84,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,15,1,0,3,1,1,0,2,1,1,1,24
87,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,southeast,87,83,85,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,8,5,4,4,1,1,0,2,1,1,1,68
88,very_masculine,somewhat_important,not_employed,False,straight,white,college_graduate,northeast,88,84,86,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,26,1,4,4,1,1,0,0,1,0,1,69
90,somewhat_masculine,not_too_important,not_employed,False,straight,white,high_school,northeast,90,86,88,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,5,0,8,0,4,1,1,1,1,2,0,1,71
91,somewhat_masculine,somewhat_important,not_employed,True,straight,white,college_graduate,northeast,91,87,89,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,7
92,somewhat_masculine,not_too_important,employed,True,straight,white,college_graduate,southwest,92,88,90,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,1,1,0,14,1,8,3,1,1,0,0,0,1,1,23
93,somewhat_masculine,not_too_important,employed,False,bisexual,white,college_graduate,northeast,93,89,91,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,0,27,3,4,0,1,1,0,0,0,0,0,72
94,very_masculine,somewhat_important,not_employed,False,straight,not_white,college_graduate,west,94,70,92,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,25,5,7,0,0,0,0,0,1,0,1,73
95,somewhat_masculine,not_too_important,employed,True,straight,white,graduate,southeast,95,90,93,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,28,2,4,0,1,1,0,2,1,1,1,74
97,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,southeast,97,92,95,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,1,3,22,3,4,4,1,1,2,3,2,1,1,14
98,very_masculine,not_at_all_important,not_employed,True,straight,white,high_school,southwest,98,93,96,1,3,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,2,0,1,0,1,1,5,14,9,8,3,1,1,1,1,1,1,1,26
99,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,west,99,94,97,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,5,4,3,0,1,1,0,2,1,1,1,62
100,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,southeast,100,95,98,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,30,6,9,1,1,1,0,2,0,1,1,76
101,somewhat_masculine,not_at_all_important,not_employed,True,straight,white,graduate,west,101,95,99,0,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2,17,3,3,1,1,1,0,2,1,1,1,21
102,very_masculine,very_important,not_employed,True,straight,white,high_school,northeast,102,96,100,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,3,16,9,0,0,1,1,2,3,1,1,1,77
103,somewhat_masculine,not_too_important,employed,True,straight,white,high_school,southwest,103,97,101,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,3,19,1,7,4,1,1,2,3,0,1,1,78
104,very_masculine,somewhat_important,not_employed,False,straight,white,high_school,southeast,104,98,102,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,1,5,8,1,4,0,1,1,1,1,1,0,1,40
105,somewhat_masculine,not_at_all_important,employed,True,straight,not_white,no_high_school,southwest,105,99,101,0,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,2,4,19,0,7,4,0,2,2,3,2,1,1,79
106,not_very_masculine,not_too_important,not_employed,True,straight,white,graduate,midwest,106,100,103,3,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,2,23,5,2,0,1,1,0,2,1,1,1,80
107,very_masculine,not_too_important,not_employed,False,not_straight,white,graduate,northeast,107,101,104,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,2,1,0,0,27
108,somewhat_masculine,not_too_important,employed,True,straight,white,graduate,southwest,108,102,105,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,2,1,0,1,0,1,1,2,14,2,8,0,1,1,0,2,1,1,1,60
109,somewhat_masculine,very_important,employed,False,straight,white,graduate,west,109,103,106,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1,1,2,31,6,7,1,1,1,0,2,0,0,1,21
110,very_masculine,very_important,not_employed,True,straight,white,high_school,southeast,110,104,107,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,10,9,4,2,1,1,1,1,1,1,1,81
111,somewhat_masculine,not_too_important,employed,True,straight,white,college_graduate,west,111,105,108,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,5,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,17,9,3,0,1,1,0,0,0,1,1,82
112,somewhat_masculine,somewhat_important,employed,True,bisexual,white,graduate,west,112,106,109,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,3,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,3,1,2,5,1,3,4,1,1,0,2,0,1,0,83
113,somewhat_masculine,somewhat_important,employed,True,straight,not_white,college_graduate,southeast,113,107,110,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,1,1,0,1,2,0,32,10,4,4,0,2,0,0,0,1,1,84
114,very_masculine,not_at_all_important,employed,False,straight,not_white,college_graduate,northeast,114,108,111,1,3,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,10,0,1,0,2,0,0,2,0,1,85
